,Contract Name,Last Trade Date,Strike,Last Price,Bid,Ask,Change,% Change,Volume,Open Interest,Implied Volatility,Spot Price,Fed Funds Rate,Maturity,Type,Mid
47,SPY211015P00397000,2021-03-15 12:06AM EDT,397.0,27.17,0.0,0.0,0.0,-,-,18,0.00%,394.36,2021-02-01,2021-10-15,P,0.0
48,SPY211015P00398000,2021-03-15 12:06AM EDT,398.0,25.43,0.0,0.0,0.0,-,1,3,0.00%,394.36,2021-02-01,2021-10-15,P,0.0
49,SPY211015P00400000,2021-03-15 4:03PM EDT,400.0,26.25,0.0,0.0,0.0,-,1,21,0.00%,394.36,2021-02-01,2021-10-15,P,0.0
50,SPY211015P00405000,2021-03-16 1:45PM EDT,405.0,29.24,0.0,0.0,0.0,-,51,493,0.00%,394.36,2021-02-01,2021-10-15,P,0.0
51,SPY211015P00410000,2021-03-09 1:08PM EDT,410.0,36.5,0.0,0.0,0.0,-,1,1,0.00%,394.36,2021-02-01,2021-10-15,P,0.0
52,SPY211015P00415000,2021-03-15 12:06AM EDT,415.0,36.42,0.0,0.0,0.0,-,1,1,0.00%,394.36,2021-02-01,2021-10-15,P,0.0
53,SPY211015P00425000,2021-03-05 2:51PM EDT,425.0,52.57,0.0,0.0,0.0,-,1,1,0.00%,394.36,2021-02-01,2021-10-15,P,0.0
54,SPY211015P00435000,2021-03-10 11:43AM EDT,435.0,50.17,0.0,0.0,0.0,-,1,1,0.00%,394.36,2021-02-01,2021-10-15,P,0.0
55,SPY211015P00460000,2021-03-15 12:07AM EDT,460.0,70.99,0.0,0.0,0.0,-,-,2,0.00%,394.36,2021-02-01,2021-10-15,P,0.0
0,SPY211217C00025000,2021-03-09 11:42AM EDT,25.0,363.35,0.0,0.0,0.0,-,5,9,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
1,SPY211217C00035000,2020-07-09 4:53PM EDT,35.0,303.0,0.0,0.0,0.0,-,-,20,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
2,SPY211217C00040000,2021-01-21 3:55PM EDT,40.0,344.75,348.38,350.76,0.0,-,1,2,0.00%,394.36,2021-02-01,2021-12-17,C,349.57
3,SPY211217C00050000,2021-03-09 4:53PM EDT,50.0,337.0,0.0,0.0,0.0,-,1,1,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
4,SPY211217C00080000,2020-07-09 4:54PM EDT,80.0,216.02,0.0,0.0,0.0,-,-,0,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
5,SPY211217C00085000,2020-07-09 4:54PM EDT,85.0,236.05,0.0,0.0,0.0,-,1,1,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
6,SPY211217C00095000,2021-03-04 1:35PM EDT,95.0,284.2,0.0,0.0,0.0,-,1,0,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
7,SPY211217C00100000,2021-01-07 10:47AM EDT,100.0,276.85,286.89,289.18,0.0,-,-,2,0.00%,394.36,2021-02-01,2021-12-17,C,288.03499999999997
8,SPY211217C00105000,2020-07-09 4:52PM EDT,105.0,175.01,0.0,0.0,0.0,-,-,1,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
9,SPY211217C00115000,2020-07-09 4:52PM EDT,115.0,108.5,0.0,0.0,0.0,-,-,1,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
10,SPY211217C00120000,2021-03-03 4:44PM EDT,120.0,263.0,0.0,0.0,0.0,-,1,1,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
11,SPY211217C00125000,2020-07-09 4:52PM EDT,125.0,171.04,0.0,0.0,0.0,-,-,0,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
12,SPY211217C00130000,2020-07-09 4:52PM EDT,130.0,190.45,0.0,0.0,0.0,-,3,0,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
13,SPY211217C00135000,2021-02-08 3:51PM EDT,135.0,254.5,254.51,256.23,0.0,-,-,1,0.00%,394.36,2021-02-01,2021-12-17,C,255.37
14,SPY211217C00140000,2021-02-04 4:54PM EDT,140.0,245.4,242.53,244.81,0.0,-,1,2,0.00%,394.36,2021-02-01,2021-12-17,C,243.67000000000002
15,SPY211217C00145000,2020-07-09 4:52PM EDT,145.0,175.63,0.0,0.0,0.0,-,50,0,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
16,SPY211217C00150000,2021-02-25 4:45PM EDT,150.0,233.0,0.0,0.0,0.0,-,1,11,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
17,SPY211217C00155000,2020-12-17 2:55PM EDT,155.0,217.02,218.8,221.0,0.0,-,15,0,0.00%,394.36,2021-02-01,2021-12-17,C,219.9
18,SPY211217C00160000,2021-02-23 10:43AM EDT,160.0,222.56,0.0,0.0,0.0,-,1,13,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
19,SPY211217C00165000,2021-02-23 10:39AM EDT,165.0,218.37,0.0,0.0,0.0,-,1,3,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
20,SPY211217C00170000,2021-03-11 12:12PM EDT,170.0,227.13,0.0,0.0,0.0,-,1,110,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
21,SPY211217C00175000,2020-11-24 1:17PM EDT,175.0,187.7,193.85,195.17,0.0,-,7,1,0.00%,394.36,2021-02-01,2021-12-17,C,194.51
22,SPY211217C00180000,2020-12-18 2:37PM EDT,180.0,189.25,194.21,196.29,0.0,-,15,22,0.00%,394.36,2021-02-01,2021-12-17,C,195.25
23,SPY211217C00185000,2021-01-08 11:23AM EDT,185.0,194.83,202.33,204.42,0.0,-,9,17,0.00%,394.36,2021-02-01,2021-12-17,C,203.375
24,SPY211217C00190000,2021-01-05 12:37PM EDT,190.0,181.0,196.09,197.82,0.0,-,1,9,0.00%,394.36,2021-02-01,2021-12-17,C,196.95499999999998
25,SPY211217C00195000,2020-07-09 4:52PM EDT,195.0,126.87,0.0,0.0,0.0,-,1,33,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
26,SPY211217C00200000,2021-03-09 4:48PM EDT,200.0,187.9,0.0,0.0,0.0,-,1,35,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
27,SPY211217C00205000,2021-03-03 11:00AM EDT,205.0,179.48,0.0,0.0,0.0,-,5,19,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
28,SPY211217C00210000,2021-03-15 10:44AM EDT,210.0,183.56,0.0,0.0,0.0,-,1,51,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
29,SPY211217C00215000,2021-01-27 11:55AM EDT,215.0,166.28,167.0,169.62,0.0,-,2,42,0.00%,394.36,2021-02-01,2021-12-17,C,168.31
30,SPY211217C00220000,2021-01-05 10:34AM EDT,220.0,151.0,166.78,168.45,0.0,-,1,172,0.00%,394.36,2021-02-01,2021-12-17,C,167.615
31,SPY211217C00225000,2020-11-16 1:24PM EDT,225.0,136.95,141.81,143.14,0.0,-,14,256,0.00%,394.36,2021-02-01,2021-12-17,C,142.475
32,SPY211217C00230000,2021-03-12 2:01PM EDT,230.0,163.27,0.0,0.0,0.0,-,20,851,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
33,SPY211217C00235000,2021-03-08 12:26PM EDT,235.0,153.45,161.45,163.03,0.0,-,1,585,41.79%,394.36,2021-02-01,2021-12-17,C,162.24
34,SPY211217C00240000,2021-02-05 12:26PM EDT,240.0,149.1,144.32,146.7,0.0,-,2,1594,0.00%,394.36,2021-02-01,2021-12-17,C,145.51
35,SPY211217C00245000,2021-02-01 4:55PM EDT,245.0,135.69,132.89,134.98,0.0,-,1,748,0.00%,394.36,2021-02-01,2021-12-17,C,133.935
36,SPY211217C00250000,2021-03-15 2:15PM EDT,250.0,146.1,0.0,0.0,0.0,-,1,2790,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
37,SPY211217C00255000,2021-01-29 11:40AM EDT,255.0,125.46,127.09,129.98,0.0,-,1,1876,0.00%,394.36,2021-02-01,2021-12-17,C,128.535
38,SPY211217C00260000,2021-03-15 10:59AM EDT,260.0,135.8,0.0,0.0,0.0,-,2,1554,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
39,SPY211217C00265000,2021-03-11 1:57PM EDT,265.0,131.75,0.0,0.0,0.0,-,5,457,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
40,SPY211217C00270000,2021-03-05 1:18PM EDT,270.0,111.05,0.0,0.0,0.0,-,30,3372,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
41,SPY211217C00275000,2021-03-05 4:23PM EDT,275.0,112.3,0.0,0.0,0.0,-,5,4162,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
42,SPY211217C00276000,2020-12-04 11:31AM EDT,276.0,98.13,103.56,104.93,0.0,-,1,603,0.00%,394.36,2021-02-01,2021-12-17,C,104.245
43,SPY211217C00277000,2020-08-26 12:42PM EDT,277.0,81.0,66.74,67.97,0.0,-,4,714,0.00%,394.36,2021-02-01,2021-12-17,C,67.35499999999999
44,SPY211217C00278000,2021-03-08 4:50PM EDT,278.0,118.01,0.0,0.0,0.0,-,5,427,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
45,SPY211217C00279000,2021-02-11 1:52PM EDT,279.0,115.08,117.7,119.17,0.0,-,1,787,30.48%,394.36,2021-02-01,2021-12-17,C,118.435
46,SPY211217C00280000,2021-03-15 12:13PM EDT,280.0,116.69,0.0,0.0,0.0,-,1,4877,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
47,SPY211217C00281000,2021-03-10 4:52PM EDT,281.0,113.07,0.0,0.0,0.0,-,6,331,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
48,SPY211217C00282000,2021-02-24 12:25PM EDT,282.0,112.84,0.0,0.0,0.0,-,6,238,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
49,SPY211217C00283000,2021-03-08 4:50PM EDT,283.0,104.78,0.0,0.0,0.0,-,2,232,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
50,SPY211217C00284000,2021-03-10 3:52PM EDT,284.0,111.29,0.0,0.0,0.0,-,5,92,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
51,SPY211217C00285000,2021-03-15 2:01PM EDT,285.0,115.34,0.0,0.0,0.0,-,2,640,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
52,SPY211217C00286000,2021-02-11 3:34PM EDT,286.0,109.6,111.34,112.75,0.0,-,1,1007,29.87%,394.36,2021-02-01,2021-12-17,C,112.045
53,SPY211217C00287000,2021-01-25 2:35PM EDT,287.0,103.2,109.81,111.4,0.0,-,6,312,28.96%,394.36,2021-02-01,2021-12-17,C,110.605
54,SPY211217C00288000,2021-03-10 4:52PM EDT,288.0,106.78,0.0,0.0,0.0,-,5,349,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
55,SPY211217C00289000,2021-01-28 12:36PM EDT,289.0,99.52,96.93,99.6,0.0,-,5,249,0.00%,394.36,2021-02-01,2021-12-17,C,98.265
56,SPY211217C00290000,2021-03-10 3:52PM EDT,290.0,105.87,0.0,0.0,0.0,-,5,3116,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
57,SPY211217C00291000,2021-03-04 4:01PM EDT,291.0,92.35,0.0,0.0,0.0,-,22,477,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
58,SPY211217C00292000,2021-03-16 3:53PM EDT,292.0,108.39,0.0,0.0,0.0,-,1,0,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
59,SPY211217C00293000,2021-02-24 12:34PM EDT,293.0,102.78,0.0,0.0,0.0,-,6,481,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
60,SPY211217C00294000,2021-02-23 4:55PM EDT,294.0,100.26,0.0,0.0,0.0,-,1,260,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
61,SPY211217C00295000,2021-02-24 11:43AM EDT,295.0,99.52,0.0,0.0,0.0,-,2,995,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
62,SPY211217C00296000,2021-03-02 4:19PM EDT,296.0,98.64,0.0,0.0,0.0,-,5,1586,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
63,SPY211217C00297000,2021-03-15 2:02PM EDT,297.0,102.88,0.0,0.0,0.0,-,2,191,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
64,SPY211217C00298000,2020-12-28 1:30PM EDT,298.0,83.3,92.42,93.56,0.0,-,4,514,0.00%,394.36,2021-02-01,2021-12-17,C,92.99000000000001
65,SPY211217C00299000,2021-03-02 4:50PM EDT,299.0,95.44,0.0,0.0,0.0,-,2,438,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
66,SPY211217C00300000,2021-03-16 3:48PM EDT,300.0,101.07,0.0,0.0,0.0,-,23,5300,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
67,SPY211217C00301000,2021-03-08 2:57PM EDT,301.0,90.45,0.0,0.0,0.0,-,2,295,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
68,SPY211217C00302000,2021-01-15 3:55PM EDT,302.0,84.37,97.78,99.42,0.0,-,8,135,30.05%,394.36,2021-02-01,2021-12-17,C,98.6
69,SPY211217C00303000,2021-03-16 10:51AM EDT,303.0,99.49,0.0,0.0,0.0,-,1,145,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
70,SPY211217C00304000,2021-03-04 4:01PM EDT,304.0,96.18,0.0,0.0,0.0,-,1,523,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
71,SPY211217C00305000,2021-03-15 2:02PM EDT,305.0,97.34,0.0,0.0,0.0,-,1,7410,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
72,SPY211217C00306000,2021-03-02 4:19PM EDT,306.0,89.99,0.0,0.0,0.0,-,1,712,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
73,SPY211217C00307000,2021-03-02 4:19PM EDT,307.0,89.14,0.0,0.0,0.0,-,5,1046,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
74,SPY211217C00308000,2021-03-11 12:02PM EDT,308.0,92.22,0.0,0.0,0.0,-,20,380,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
75,SPY211217C00309000,2021-03-12 4:09PM EDT,309.0,90.84,0.0,0.0,0.0,-,5,6321,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
76,SPY211217C00310000,2021-03-16 2:23PM EDT,310.0,91.77,0.0,0.0,0.0,-,81,4492,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
77,SPY211217C00311000,2021-03-11 11:53AM EDT,311.0,89.8,0.0,0.0,0.0,-,2,207,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
78,SPY211217C00312000,2021-02-25 4:54PM EDT,312.0,82.05,0.0,0.0,0.0,-,9,236,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
79,SPY211217C00313000,2021-01-20 12:55PM EDT,313.0,80.19,85.6,86.95,0.0,-,3,401,25.13%,394.36,2021-02-01,2021-12-17,C,86.275
80,SPY211217C00314000,2021-01-20 11:28AM EDT,314.0,78.87,86.9,88.22,0.0,-,1,1231,27.94%,394.36,2021-02-01,2021-12-17,C,87.56
81,SPY211217C00315000,2021-03-10 4:04PM EDT,315.0,83.14,0.0,0.0,0.0,-,20,3323,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
82,SPY211217C00316000,2021-03-11 11:59AM EDT,316.0,85.64,0.0,0.0,0.0,-,3,446,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
83,SPY211217C00317000,2020-12-17 2:32PM EDT,317.0,67.02,69.96,70.96,0.0,-,1,1271,0.00%,394.36,2021-02-01,2021-12-17,C,70.46
84,SPY211217C00318000,2021-02-26 12:03PM EDT,318.0,76.58,0.0,0.0,0.0,-,2,40,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
85,SPY211217C00319000,2021-02-09 12:10PM EDT,319.0,81.46,82.88,84.01,0.0,-,1,41,27.59%,394.36,2021-02-01,2021-12-17,C,83.445
86,SPY211217C00320000,2021-03-16 9:30AM EDT,320.0,83.75,0.0,0.0,0.0,-,33,1317,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
87,SPY211217C00321000,2021-02-10 4:04PM EDT,321.0,80.81,80.78,81.84,0.0,-,6,247,26.84%,394.36,2021-02-01,2021-12-17,C,81.31
88,SPY211217C00322000,2021-03-11 11:46AM EDT,322.0,80.06,0.0,0.0,0.0,-,2,97,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
89,SPY211217C00323000,2021-02-10 11:07AM EDT,323.0,79.76,77.69,78.83,0.0,-,10,174,25.09%,394.36,2021-02-01,2021-12-17,C,78.25999999999999
90,SPY211217C00324000,2021-03-15 3:58PM EDT,324.0,81.0,0.0,0.0,0.0,-,1,7345,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
91,SPY211217C00325000,2021-03-16 2:19PM EDT,325.0,79.6,0.0,0.0,0.0,-,13,3701,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
92,SPY211217C00326000,2021-02-23 11:01AM EDT,326.0,70.12,0.0,0.0,0.0,-,1,1103,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
93,SPY211217C00327000,2021-03-16 3:40PM EDT,327.0,78.02,0.0,0.0,0.0,-,12,836,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
94,SPY211217C00328000,2021-03-11 12:28PM EDT,328.0,76.14,0.0,0.0,0.0,-,1,435,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
95,SPY211217C00329000,2021-02-12 4:50PM EDT,329.0,74.96,72.49,73.63,0.0,-,4,1199,24.47%,394.36,2021-02-01,2021-12-17,C,73.06
96,SPY211217C00330000,2021-03-16 3:35PM EDT,330.0,75.55,0.0,0.0,0.0,-,9,5377,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
97,SPY211217C00331000,2021-03-16 3:40PM EDT,331.0,74.8,0.0,0.0,0.0,-,4,97,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
98,SPY211217C00332000,2021-03-11 2:12PM EDT,332.0,74.68,0.0,0.0,0.0,-,8,166,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
99,SPY211217C00333000,2021-03-11 12:14PM EDT,333.0,72.0,0.0,0.0,0.0,-,1,831,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
100,SPY211217C00334000,2021-02-10 12:57PM EDT,334.0,69.77,70.03,70.98,0.0,-,2,1921,25.70%,394.36,2021-02-01,2021-12-17,C,70.505
101,SPY211217C00335000,2021-03-16 3:44PM EDT,335.0,71.26,0.0,0.0,0.0,-,1,5677,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
102,SPY211217C00336000,2021-03-05 11:21AM EDT,336.0,71.37,0.0,0.0,0.0,-,10,580,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
103,SPY211217C00337000,2021-03-09 4:52PM EDT,337.0,63.0,0.0,0.0,0.0,-,9,737,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
104,SPY211217C00338000,2021-02-02 11:59AM EDT,338.0,60.89,53.47,54.31,0.0,-,1,317,0.00%,394.36,2021-02-01,2021-12-17,C,53.89
105,SPY211217C00339000,2021-03-16 3:37PM EDT,339.0,68.37,0.0,0.0,0.0,-,5,226,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
106,SPY211217C00340000,2021-03-11 12:02PM EDT,340.0,66.06,0.0,0.0,0.0,-,9,2005,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
107,SPY211217C00341000,2021-03-16 3:37PM EDT,341.0,66.82,0.0,0.0,0.0,-,5,386,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
108,SPY211217C00342000,2021-02-03 4:50PM EDT,342.0,57.88,55.7,57.48,0.0,-,3,354,17.48%,394.36,2021-02-01,2021-12-17,C,56.59
109,SPY211217C00343000,2021-03-04 4:01PM EDT,343.0,51.68,0.0,0.0,0.0,-,10,237,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
110,SPY211217C00344000,2021-02-25 2:50PM EDT,344.0,60.88,0.0,0.0,0.0,-,1,237,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
111,SPY211217C00345000,2021-03-16 11:06AM EDT,345.0,63.55,0.0,0.0,0.0,-,11,432,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
112,SPY211217C00346000,2021-02-17 3:22PM EDT,346.0,61.54,0.0,0.0,0.0,-,2,250,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
113,SPY211217C00347000,2021-03-12 4:09PM EDT,347.0,59.84,0.0,0.0,0.0,-,5,179,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
114,SPY211217C00348000,2021-03-16 11:06AM EDT,348.0,61.55,0.0,0.0,0.0,-,20,398,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
115,SPY211217C00349000,2021-03-04 2:29PM EDT,349.0,46.96,0.0,0.0,0.0,-,1,488,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
116,SPY211217C00350000,2021-03-16 11:25AM EDT,350.0,58.75,0.0,0.0,0.0,-,17,23395,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
117,SPY211217C00351000,2021-02-16 12:47PM EDT,351.0,58.51,0.0,0.0,0.0,-,9,473,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
118,SPY211217C00352000,2021-02-19 3:35PM EDT,352.0,56.06,0.0,0.0,0.0,-,2,577,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
119,SPY211217C00353000,2021-03-16 11:23AM EDT,353.0,57.64,0.0,0.0,0.0,-,3,162,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
120,SPY211217C00354000,2021-03-04 3:21PM EDT,354.0,42.49,0.0,0.0,0.0,-,2,592,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
121,SPY211217C00355000,2021-03-09 4:51PM EDT,355.0,56.03,0.0,0.0,0.0,-,1,1318,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
122,SPY211217C00356000,2021-02-11 12:50PM EDT,356.0,53.44,52.76,53.52,0.0,-,2,453,23.64%,394.36,2021-02-01,2021-12-17,C,53.14
123,SPY211217C00357000,2021-02-23 10:51AM EDT,357.0,46.08,0.0,0.0,0.0,-,4,278,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
124,SPY211217C00358000,2021-02-19 2:26PM EDT,358.0,51.68,0.0,0.0,0.0,-,1,149,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
125,SPY211217C00359000,2021-03-02 10:45AM EDT,359.0,52.04,0.0,0.0,0.0,-,1,146,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
126,SPY211217C00360000,2021-03-16 3:51PM EDT,360.0,51.47,0.0,0.0,0.0,-,109,6744,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
127,SPY211217C00361000,2021-02-05 1:43PM EDT,361.0,47.72,41.67,43.47,0.0,-,11,1062,17.71%,394.36,2021-02-01,2021-12-17,C,42.57
128,SPY211217C00362000,2021-01-22 11:20AM EDT,362.0,42.85,47.41,48.35,0.0,-,1,655,22.52%,394.36,2021-02-01,2021-12-17,C,47.879999999999995
129,SPY211217C00363000,2021-03-11 2:10PM EDT,363.0,49.67,0.0,0.0,0.0,-,2,524,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
130,SPY211217C00364000,2021-03-12 4:05PM EDT,364.0,46.5,0.0,0.0,0.0,-,14,805,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
131,SPY211217C00365000,2021-03-15 2:16PM EDT,365.0,47.95,0.0,0.0,0.0,-,4,4436,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
132,SPY211217C00366000,2021-03-16 10:02AM EDT,366.0,47.27,0.0,0.0,0.0,-,5,1165,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
133,SPY211217C00367000,2021-03-05 12:55PM EDT,367.0,33.35,0.0,0.0,0.0,-,11,551,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
134,SPY211217C00368000,2021-03-11 11:54AM EDT,368.0,43.59,0.0,0.0,0.0,-,5,1322,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
135,SPY211217C00369000,2021-03-05 12:56PM EDT,369.0,32.66,0.0,0.0,0.0,-,47,481,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
136,SPY211217C00370000,2021-03-16 1:22PM EDT,370.0,44.33,0.0,0.0,0.0,-,35,7604,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
137,SPY211217C00371000,2021-02-26 4:05PM EDT,371.0,37.3,0.0,0.0,0.0,-,28,1513,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
138,SPY211217C00372000,2021-03-05 12:55PM EDT,372.0,30.32,0.0,0.0,0.0,-,12,349,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
139,SPY211217C00373000,2021-03-05 3:52PM EDT,373.0,40.19,0.0,0.0,0.0,-,1,608,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
140,SPY211217C00374000,2021-03-09 3:30PM EDT,374.0,39.8,0.0,0.0,0.0,-,100,698,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
141,SPY211217C00375000,2021-03-15 12:33PM EDT,375.0,40.72,0.0,0.0,0.0,-,1,3446,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
142,SPY211217C00376000,2021-03-08 2:01PM EDT,376.0,34.17,0.0,0.0,0.0,-,10,546,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
143,SPY211217C00377000,2021-03-08 1:54PM EDT,377.0,33.42,0.0,0.0,0.0,-,1,881,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
144,SPY211217C00378000,2021-03-09 12:58PM EDT,378.0,33.86,0.0,0.0,0.0,-,11,271,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
145,SPY211217C00379000,2021-03-09 11:19AM EDT,379.0,36.76,0.0,0.0,0.0,-,7,301,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
146,SPY211217C00380000,2021-03-16 2:28PM EDT,380.0,36.45,0.0,0.0,0.0,-,7,6186,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
147,SPY211217C00381000,2021-03-16 9:34AM EDT,381.0,36.75,0.0,0.0,0.0,-,1,1167,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
148,SPY211217C00382000,2021-03-11 1:12PM EDT,382.0,33.2,0.0,0.0,0.0,-,502,847,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
149,SPY211217C00383000,2021-03-12 10:46AM EDT,383.0,33.23,0.0,0.0,0.0,-,2,479,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
150,SPY211217C00384000,2021-03-11 10:41AM EDT,384.0,32.19,0.0,0.0,0.0,-,20,759,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
151,SPY211217C00385000,2021-03-15 1:56PM EDT,385.0,33.36,0.0,0.0,0.0,-,1,2976,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
152,SPY211217C00386000,2021-03-15 1:34PM EDT,386.0,31.65,0.0,0.0,0.0,-,4,669,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
153,SPY211217C00387000,2021-03-16 10:37AM EDT,387.0,32.85,0.0,0.0,0.0,-,450,670,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
154,SPY211217C00388000,2021-03-16 3:08PM EDT,388.0,31.4,0.0,0.0,0.0,-,3,40,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
155,SPY211217C00389000,2021-03-16 3:08PM EDT,389.0,30.78,0.0,0.0,0.0,-,3,58,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
156,SPY211217C00390000,2021-03-16 3:13PM EDT,390.0,30.25,0.0,0.0,0.0,-,17,12393,0.00%,394.36,2021-02-01,2021-12-17,C,0.0
